"05/15/2024 07:08:39 am","-88"
"05/15/2024 07:09:00 pm","-99"
"05/15/2024 07:09:33 am","-87"
"05/15/2024 07:09:55 pm","-99"
"05/15/2024 07:10:35 am","-84"
"05/15/2024 07:11:36 am","-90"
"05/15/2024 07:11:58 pm","-97"
"05/15/2024 07:13:39 am","-90"
"05/15/2024 07:14:08 pm","-99"
"05/15/2024 07:14:48 am","-88"
"05/15/2024 07:15:02 pm","-99"
"05/15/2024 07:15:42 am","-87"
"05/15/2024 07:16:04 pm","-99"
"05/15/2024 07:16:51 am","-86"
"05/15/2024 07:17:13 pm","-100"
"05/15/2024 07:17:45 am","-89"
"05/15/2024 07:18:54 am","-87"
"05/15/2024 07:19:09 pm","-97"
"05/15/2024 07:19:49 am","-89"
"05/15/2024 07:20:10 pm","-98"
"05/15/2024 07:20:50 am","-89"
"05/15/2024 07:21:12 pm","-101"
"05/15/2024 07:21:59 am","-87"
"05/15/2024 07:22:13 pm","-99"
"05/15/2024 07:23:00 am","-85"
"05/15/2024 07:23:15 pm","-99"
"05/15/2024 07:23:55 am","-90"
"05/15/2024 07:24:56 am","-88"
"05/15/2024 07:25:25 pm","-97"
"05/15/2024 07:25:58 am","-87"
"05/15/2024 07:26:20 pm","-93"
"05/15/2024 07:27:00 am","-90"
"05/15/2024 07:27:21 pm","-100"
"05/15/2024 07:28:08 am","-87"
"05/15/2024 07:29:03 am","-88"
"05/15/2024 07:30:11 am","-88"
"05/15/2024 07:30:26 pm","-101"
"05/15/2024 07:31:13 am","-87"
"05/15/2024 07:31:28 pm","-99"
"05/15/2024 07:32:07 am","-88"
"05/15/2024 07:32:29 pm","-93"
"05/15/2024 07:33:09 am","-89"
"05/15/2024 07:34:11 am","-89"
"05/15/2024 07:34:32 pm","-100"
"05/15/2024 07:35:12 am","-89"
"05/15/2024 07:35:34 pm","-93"
"05/15/2024 07:36:14 am","-88"
"05/15/2024 07:36:35 pm","-97"
"05/15/2024 07:37:22 am","-87"
"05/15/2024 07:37:37 pm","-99"
"05/15/2024 07:38:17 am","-88"
"05/15/2024 07:38:46 pm","-101"
"05/15/2024 07:39:19 am","-81"
"05/15/2024 07:39:40 pm","-100"
"05/15/2024 07:40:20 am","-87"
"05/15/2024 07:40:42 pm","-101"
